src/main/java/org/apache/commons/collections4/bloomfilter/BitMaps.java;https://sourcegraph.com/github.com/apache/commons-collections/-/raw/src/main/java/org/apache/commons/collections4/bloomfilter/BitMaps.java
src/main/java/org/apache/commons/lang3/math/NumberUtils.java;https://sourcegraph.com/github.com/apache/commons-lang/-/raw/src/main/java/org/apache/commons/lang3/math/NumberUtils.java
src/main/java/org/apache/commons/validator/GenericValidator.java;https://sourcegraph.com/github.com/apache/commons-validator/-/raw/src/main/java/org/apache/commons/validator/GenericValidator.java
src/main/java/org/apache/commons/codec/digest/MurmurHash3.java;https://sourcegraph.com/github.com/apache/commons-codec/-/raw/src/main/java/org/apache/commons/codec/digest/MurmurHash3.java
src/main/java/org/apache/commons/lang3/math/IEEE754rUtils.java;https://sourcegraph.com/github.com/apache/commons-lang/-/raw/src/main/java/org/apache/commons/lang3/math/IEEE754rUtils.java
src/main/java/org/apache/commons/io/file/attribute/FileTimes.java;https://sourcegraph.com/github.com/apache/commons-io/-/raw/src/main/java/org/apache/commons/io/file/attribute/FileTimes.java
src/main/java/org/apache/bcel/classfile/Utility.java;https://sourcegraph.com/github.com/apache/commons-bcel/-/raw/src/main/java/org/apache/bcel/classfile/Utility.java
src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java;https://sourcegraph.com/github.com/apache/commons-compress/-/raw/src/main/java/org/apache/commons/compress/compressors/bzip2/BZip2CompressorOutputStream.java
src/main/java/org/apache/bcel/generic/Instruction.java;https://sourcegraph.com/github.com/apache/commons-bcel/-/raw/src/main/java/org/apache/bcel/generic/Instruction.java
src/main/java/org/apache/commons/imaging/formats/jpeg/decoder/YCbCrConverter.java;https://sourcegraph.com/github.com/apache/commons-imaging/-/raw/src/main/java/org/apache/commons/imaging/formats/jpeg/decoder/YCbCrConverter.java
src/main/java/org/apache/commons/validator/routines/checkdigit/ModulusCheckDigit.java;https://sourcegraph.com/github.com/apache/commons-validator/-/raw/src/main/java/org/apache/commons/validator/routines/checkdigit/ModulusCheckDigit.java
src/main/java/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterYCbCr.java;https://sourcegraph.com/github.com/apache/commons-imaging/-/raw/src/main/java/org/apache/commons/imaging/formats/tiff/photometricinterpreters/PhotometricInterpreterYCbCr.java
src/test/java/org/apache/commons/jxpath/ri/compiler/TestFunctions2.java;https://sourcegraph.com/github.com/apache/commons-jxpath/-/raw/src/test/java/org/apache/commons/jxpath/ri/compiler/TestFunctions2.java
src/main/java/org/apache/commons/net/util/Base64.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/util/Base64.java
src/main/java/org/apache/commons/net/ftp/FTPReply.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/ftp/FTPReply.java
src/main/java/org/apache/commons/net/ntp/TimeStamp.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/ntp/TimeStamp.java
src/main/java/org/apache/commons/net/nntp/NNTPReply.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/nntp/NNTPReply.java
src/main/java/org/apache/commons/net/smtp/SMTPReply.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/smtp/SMTPReply.java
src/main/java/org/apache/commons/net/imap/IMAPReply.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/imap/IMAPReply.java
commons-rng-core/src/main/java/org/apache/commons/rng/core/util/NumberFactory.java;https://sourcegraph.com/github.com/apache/commons-rng/-/raw/commons-rng-core/src/main/java/org/apache/commons/rng/core/util/NumberFactory.java
commons-rng-sampling/src/main/java/org/apache/commons/rng/sampling/distribution/InternalGamma.java;https://sourcegraph.com/github.com/apache/commons-rng/-/raw/commons-rng-sampling/src/main/java/org/apache/commons/rng/sampling/distribution/InternalGamma.java
commons-jcs3-jcache/src/main/java/org/apache/commons/jcs3/jcache/Times.java;https://sourcegraph.com/github.com/apache/commons-jcs/-/raw/commons-jcs3-jcache/src/main/java/org/apache/commons/jcs3/jcache/Times.java
commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/internal/Vectors.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/internal/Vectors.java
commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/internal/Matrices.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/internal/Matrices.java
commons-geometry-core/src/main/java/org/apache/commons/geometry/core/internal/AbstractBucketPointMap.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-core/src/main/java/org/apache/commons/geometry/core/internal/AbstractBucketPointMap.java
commons-geometry-io-core/src/main/java/org/apache/commons/geometry/io/core/internal/SimpleTextParser.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-io-core/src/main/java/org/apache/commons/geometry/io/core/internal/SimpleTextParser.java
commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/twod/PolarCoordinates.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/twod/PolarCoordinates.java
commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/threed/SphericalCoordinates.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-euclidean/src/main/java/org/apache/commons/geometry/euclidean/threed/SphericalCoordinates.java
commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/TestLine.java;https://sourcegraph.com/github.com/apache/commons-geometry/-/raw/commons-geometry-core/src/test/java/org/apache/commons/geometry/core/partitioning/test/TestLine.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erf.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erf.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erfc.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erfc.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Beta.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Beta.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erfcx.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Erfcx.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Gamma.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Gamma.java
commons-numbers-core/src/main/java/org/apache/commons/numbers/core/Precision.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-core/src/main/java/org/apache/commons/numbers/core/Precision.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogBeta.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogBeta.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Digamma.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Digamma.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Trigamma.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/Trigamma.java
commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/Primes.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-primes/src/main/java/org/apache/commons/numbers/primes/Primes.java
src/main/java/org/apache/commons/net/telnet/TelnetCommand.java;https://sourcegraph.com/github.com/apache/commons-net/-/raw/src/main/java/org/apache/commons/net/telnet/TelnetCommand.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGamma.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGamma.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/GammaRatio.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/GammaRatio.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGamma1p.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LogGamma1p.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InverseErf.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InverseErf.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InverseErfc.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InverseErfc.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InvGamma1pm1.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/InvGamma1pm1.java
commons-numbers-core/src/main/java/org/apache/commons/numbers/core/ArithmeticUtils.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-core/src/main/java/org/apache/commons/numbers/core/ArithmeticUtils.java
commons-numbers-core/src/test/java/org/apache/commons/numbers/core/DoubleTestUtils.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-core/src/test/java/org/apache/commons/numbers/core/DoubleTestUtils.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/ErfDifference.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/ErfDifference.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/IncompleteBeta.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/IncompleteBeta.java
src/test/java/org/apache/commons/configuration2/tree/NodeStructureHelper.java;https://sourcegraph.com/github.com/apache/commons-configuration/-/raw/src/test/java/org/apache/commons/configuration2/tree/NodeStructureHelper.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/IncompleteGamma.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/IncompleteGamma.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedBeta.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedBeta.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedGamma.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/RegularizedGamma.java
commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LanczosApproximation.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-gamma/src/main/java/org/apache/commons/numbers/gamma/LanczosApproximation.java
commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Stirling.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Stirling.java
commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Factorial.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/Factorial.java
commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/BinomialCoefficient.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/BinomialCoefficient.java
commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/LogBinomialCoefficient.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/LogBinomialCoefficient.java
commons-math-core/src/main/java/org/apache/commons/math4/core/jdkmath/JdkMath.java;https://sourcegraph.com/github.com/apache/commons-math/-/raw/commons-math-core/src/main/java/org/apache/commons/math4/core/jdkmath/JdkMath.java
commons-math-legacy/src/main/java/org/apache/commons/math4/legacy/special/BesselJ.java;https://sourcegraph.com/github.com/apache/commons-math/-/raw/commons-math-legacy/src/main/java/org/apache/commons/math4/legacy/special/BesselJ.java
commons-math-core/src/main/java/org/apache/commons/math4/core/jdkmath/AccurateMath.java;https://sourcegraph.com/github.com/apache/commons-math/-/raw/commons-math-core/src/main/java/org/apache/commons/math4/core/jdkmath/AccurateMath.java
commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientDouble.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-combinatorics/src/main/java/org/apache/commons/numbers/combinatorics/BinomialCoefficientDouble.java
commons-math-legacy/src/main/java/org/apache/commons/math4/legacy/stat/inference/InferenceTestUtils.java;https://sourcegraph.com/github.com/apache/commons-math/-/raw/commons-math-legacy/src/main/java/org/apache/commons/math4/legacy/stat/inference/InferenceTestUtils.java
commons-math-legacy/src/main/java/org/apache/commons/math4/legacy/analysis/solvers/UnivariateSolverUtils.java;https://sourcegraph.com/github.com/apache/commons-math/-/raw/commons-math-legacy/src/main/java/org/apache/commons/math4/legacy/analysis/solvers/UnivariateSolverUtils.java
commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/UnmodifiableRealVectorAbstractTest.java;https://sourcegraph.com/github.com/apache/commons-math/-/raw/commons-math-legacy/src/test/java/org/apache/commons/math4/legacy/linear/UnmodifiableRealVectorAbstractTest.java
commons-numbers-examples/examples-jmh/src/main/java/org/apache/commons/numbers/examples/jmh/core/ArithmeticPerformance.java;https://sourcegraph.com/github.com/apache/commons-numbers/-/raw/commons-numbers-examples/examples-jmh/src/main/java/org/apache/commons/numbers/examples/jmh/core/ArithmeticPerformance.java
src/test/java/org/apache/commons/jexl3/MethodTest.java;https://sourcegraph.com/github.com/apache/commons-jexl/-/raw/src/test/java/org/apache/commons/jexl3/MethodTest.java
src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java;https://sourcegraph.com/github.com/apache/commons-jexl/-/raw/src/test/java/org/apache/commons/jexl3/ContextNamespaceTest.java
